NODE_ID,NODE_TYPE,NODE_NAME,LAT,LOGI
4050073400,102,해안동896-9,33.46466289,126.4600585
4050073500,101,해안동2793,33.45831766,126.4614296
4050073600,101,노형동3286-2,33.47132292,126.4650654
4050073700,101,노형동1930-5,33.46484508,126.4701859
4050073800,101,노형교차로,33.46395819,126.4849847
4050073801,101,큰내도교차로,33.46447644,126.4763634
4050073802,101,노형동119-6,33.46762018,126.4849629
4050073900,101,연동교차로,33.46470058,126.5009487
4050074000,101,오라이동3267-2,33.47508022,126.5018482
4050074100,101,오라교차로,33.46111239,126.5127203
4050074200,102,아라일동1900,33.46250748,126.543623
4050074300,102,오등동194-2,33.46210767,126.5436528
4050074600,101,달무교차로,33.46270208,126.5493582
4050074900,101,아라이동2987-3,33.46373916,126.5577672
4050075000,101,화북이동3141-2,33.50112134,126.5625386
4050075100,101,영평동2311-10,33.46282505,126.5657953
4050075300,101,월평1교앞교차로,33.46286948,126.5692974
4050075400,101,영평동2150-4,33.46078495,126.5693997
4050075500,101,영평동2152-5,33.46029035,126.5698703
4050075600,101,동샘교차로,33.46798911,126.5698848
4050075700,101,월평교앞교차로,33.47147561,126.57014
4050075701,101,영평동1918-3,33.47362292,126.5698604
4050075702,103,속성변화점,33.47624638,126.568893
4050078200,101,제주화북동우체국,33.51425102,126.573017
4050078300,101,김명자굴국밥,33.51735783,126.5730664
4050078301,101,화북일동29-4,33.51843777,126.5729663
4050078302,101,화북일동29-4,33.51917677,126.5728521
4050078400,101,삼화초등학교,33.5142579,126.5762674
4050078500,101,제주시화북1동29-6,33.51737726,126.5765015
4050078600,104,화삼교서측,33.51426889,126.5776164
4050078700,104,화삼교동측,33.51426889,126.5779663
4050078800,104,삼양교서측,33.52132855,126.5780361
4050078900,101,삼양교동측,33.52132252,126.5784039
4050079000,103,속성변화점,33.51946811,126.5791755
4050079100,101,제주시삼양2동2338,33.51734356,126.5806411
4050079101,101,화북일동29-8,33.51737688,126.5776039
4050079102,101,화북일동29-8,33.51737688,126.5778788
4050079103,101,삼양이동2338,33.51735189,126.579691
